t_wall,stamp_ns,name,x,y,z,roll,pitch,yaw,map_x,map_y,linear_x,linear_y,linear_z,speed_xy,angular_z
0.0629404789997352,1780930222895826973,track_preview_car,-0.8414095271378879,-1.8514938993946113,-0.001999993507960434,-1.1080002957656887e-10,-6.739893939543548e-08,-0.0013206750502226057,92.09986017545012,219.79707304083672,2.5337958632530046e-06,3.2856376195065313e-06,-6.424679556298052e-08,4.149160884245703e-06,3.479033146647687e-05
0.18272041599993827,1780930223015604265,track_preview_car,-0.8414076997166478,-1.8514935953858245,-0.001999987430345397,-8.487507264320515e-10,-1.2327226623861737e-07,-0.0013182218559852482,92.09993814542304,219.79706006979518,-6.647136892601302e-05,-2.599424972387945e-05,0.0035721697853937635,7.137327164706363e-05,-4.1091795198579615e-05
0.28432385499945667,1780930223117208075,track_preview_car,-0.8414062389817553,-1.851493477632012,-0.00200038123891562,2.1133430435007884e-05,2.0031002827492142e-05,-0.0013191842869027064,92.10000047011178,219.79705504563253,-1.540691349593372e-05,8.82389127036375e-06,-0.0003932552450466948,1.7754831472655162e-05,-0.000348947770801344
0.38547663999997894,1780930223218361732,track_preview_car,-0.8414046779438692,-1.8514932217521523,-0.002004060191144711,3.911054376373707e-05,-4.4888094490614675e-06,-0.001319497162598663,92.10006707439491,219.79704412809184,4.319569182604837e-05,-4.12819865448349e-06,-0.004069067355178649,4.33925087597136e-05,0.00030888526748618555
0.5046920899994802,1780930223337578264,track_preview_car,-0.8414029157635005,-1.851492941628332,-0.001999993530224757,5.641152957951921e-11,-6.112678780751817e-08,-0.0013173404640139882,92.10014226075731,219.79703217614218,5.254028016844115e-06,-6.1023711548436425e-05,0.0023381553729717136,6.124947494916635e-05,-2.349156427545292e-05
0.6213377239992042,1780930223454222145,track_preview_car,-0.8414010304372394,-1.8514928128514752,-0.002001207131123589,-1.1808256004847377e-07,-1.529464511741182e-05,-0.0013184538003117618,92.10022270134445,219.79702668166294,0.00013105215083394602,5.508070143793832e-05,-0.0006311826446798248,0.00014215677932866456,-0.0004135339644151739
0.7215223799994419,1780930223554408544,track_preview_car,-0.8413995978250224,-1.8514927268162706,-0.0019999877330962746,-9.607277657384604e-08,-5.655909824183985e-08,-0.0013177726292402153,92.10028382613237,219.79702301082756,7.399934986289445e-07,7.436404738466229e-07,3.5116498281588524e-06,1.049090812254085e-06,9.677670772602748e-06
0.8218607349999729,1780930223654747250,track_preview_car,-0.8413981041120305,-1.851492365139598,-0.0019999849239882737,-1.8613015233126395e-07,-1.8919715901355293e-08,-0.0013164139166653044,92.10034755788669,219.79700757928953,0.00011066906432819354,0.00020464535386910648,0.003138447504725014,0.00023265288018739348,0.0001079813160613808
0.9390456899991477,1780930223771931373,track_preview_car,-0.8413962795748129,-1.851492297000802,-0.0019999888403111218,-2.8271705062174162e-09,-1.2396270360224015e-07,-0.001316533014211621,92.10042540480799,219.79700467203423,-9.400392442947111e-05,-1.906305009094239e-06,0.0037489909614251945,9.402325141649491e-05,-1.4880040946108007e-05
1.0409926059992358,1780930223873876636,track_preview_car,-0.8413947802518148,-1.8514921092518255,-0.0019999953491163765,-8.940311447614239e-10,-4.698230003888189e-08,-0.0013164700557353724,92.10048937592256,219.79699666141124,-9.426058868872817e-05,-2.191750727584467e-06,0.0037489354219964275,9.428606658036732e-05,-1.6547819006386862e-05
1.143388507999589,1780930223976272288,track_preview_car,-0.8413932392656464,-1.8514919791760858,-0.002001962840845902,-8.612713350273122e-06,-3.565156149760382e-05,-0.0013152506395050876,92.10055512466576,219.79699111151297,0.00011525981825300972,-8.554236242585724e-05,-0.001974983160306813,0.00014353508795104264,0.0003295762523661863
1.2439219769994452,1780930224076806698,track_preview_car,-0.8413917859008635,-1.8514916457649881,-0.0019999852403274287,-2.8108126139547083e-09,-1.59073733889211e-07,-0.001314144021000245,92.10061713489648,219.7969768859728,-1.9181063191054604e-05,-3.3656038307642932e-06,0.0007580080851687285,1.9474097521705216e-05,-2.34891814858145e-05
1.3631116269998529,1780930224195997270,track_preview_car,-0.8413899620589369,-1.8514914984607556,-0.0019999937975305414,-1.675426995438422e-10,-6.463246310899726e-08,-0.0013151551392658382,92.10069495215203,219.7969706009922,7.122020382678005e-06,9.320005090837798e-06,-8.161346857443741e-07,1.1729691778752049e-05,9.841030282663951e-05
1.4639930280000044,1780930224296878580,track_preview_car,-0.8413885256752429,-1.8514911913006717,-0.002003967832358757,4.778206338648268e-05,5.552077451987256e-06,-0.0013143288939903633,92.1007562378563,219.79695749549535,1.1439817312596984e-07,0.00011056421094275859,-0.003995630095257258,0.00011056427012528428,0.0001560047359227075
1.5834276459991088,1780930224416313730,track_preview_car,-0.8413866690497884,-1.8514910825072513,-0.001999992514860679,-1.552713530492214e-09,-8.322207579027753e-08,-0.0013142271096729672,92.1008354538757,219.79695285364272,2.8577610691039412e-06,1.1614040099914614e-06,0.006086525938074061,3.0847459542902955e-06,0.0005985106167165595
