t_wall,stamp_ns,name,x,y,z,roll,pitch,yaw,map_x,map_y,linear_x,linear_y,linear_z,speed_xy,angular_z
11.669021049000548,1780933060055072493,track_preview_car,-2.2108911587498046,-0.5919418089602246,-0.00199963964330594,-1.0894588622085319e-07,-4.212124383911508e-06,-1.5449330197243876,33.66864389334167,166.0561838489696,0.0090387992538376,-0.15809617551982297,0.003727123949236359,0.15835435139567794,-0.11862183020570516
11.776267221000126,1780933060162318123,track_preview_car,-2.2111354971135464,-0.5939376098064019,0.012723053117992237,-6.386276447554686e-08,-0.001373392267343008,-1.5448272031777557,33.658218789822016,166.1413380184065,2.722134285785338e-09,-8.496448050859992e-10,-0.3723999996877618,2.851650638605241e-09,6.230914394798875e-08
11.87854979199983,1780933060264600675,track_preview_car,-2.2104370025803557,-0.6035784963712832,-0.0019997402683037567,-1.0820167486834773e-05,5.466758541464471e-06,-1.549074451051405,33.68802122323815,166.55268251184143,0.00495928121759034,-0.28018065780731494,-0.000108678581074717,0.2802245447485549,0.0010858272074429516
11.980119456000466,1780933060366170538,track_preview_car,-2.209893068727283,-0.6315203518292231,-0.001999978934690791,-4.788467685711438e-10,-2.2437980867553513e-07,-1.5481709557848329,33.71122906763593,167.74486834471352,0.004905016354964572,-0.27839838791807603,0.0025534545658286185,0.2784415945594803,0.01852221606078709
12.080467818000216,1780933060466518540,track_preview_car,-2.209338887687682,-0.6594345766529583,-0.0020035232503449844,4.690546029569161e-05,1.5377937294111616e-06,-1.5469712520819103,33.734874125325575,168.93587527052622,0.005920288240227123,-0.27956057008308377,-0.003547994462123613,0.27962325038885116,0.012292145300037745
12.181486274000235,1780933060567535853,track_preview_car,-2.2087486752647836,-0.6873717778701729,-0.0020013293473830148,1.7316247356978906e-05,8.698664129412857e-07,-1.5458248341319847,33.760056522035896,170.1278625224607,0.006223465537826723,-0.2796204281968109,0.0003204486829571047,0.2796896769426222,0.012046336031547455
12.28319437800019,1780933060669243547,track_preview_car,-2.2081155088028317,-0.7153205850720203,-0.0020013966575820703,1.8311892151282454e-05,8.238324869474283e-07,-1.5448136265077341,33.78707162441252,171.32034496307287,0.006718253712174793,-0.27976683450565004,0.0002988417299229978,0.27984748814712085,0.00950784896715737
12.383210404999772,1780933060769259835,track_preview_car,-2.2074338121059287,-0.7432861047224258,-0.0020013999125391793,1.823128299248559e-05,9.192437844406426e-07,-1.5440975062075342,33.81615735014704,172.51354046815683,0.007114731666591774,-0.27989942222259767,0.0003011688567490625,0.2799898318997167,0.0071447069845956045
12.501218823000272,1780933060887267782,track_preview_car,-2.2065715896233775,-0.7768507004771107,-0.0020014123426983963,1.8099095199920108e-05,1.150316348113038e-06,-1.5435010036970418,33.85294550940256,173.9456298870234,0.0074336348632469415,-0.27989040854920344,0.0003128137524682622,0.2799891064400901,0.005299091398226921
12.602002917999926,1780933060988051806,track_preview_car,-2.2058257120535707,-0.8048143991383148,-0.0020014175175011397,1.8027892316831263e-05,1.2587820110214928e-06,-1.5431855341952219,33.884769619047646,175.1387476965681,0.007640967592520262,-0.27980799333907336,0.0003170922589411145,0.2799123032704866,0.0037895876616166864
12.702610539000489,1780933061088660660,track_preview_car,-2.2050627812080577,-0.8327712391664134,-0.0020014135472235317,1.805552166101808e-05,1.1960771126687275e-06,-1.5429999615028152,33.91732133512288,176.3315728711003,0.007789637318204396,-0.27974488986703716,0.00031246906451650353,0.2798533220390101,0.002536191233220492
12.823129047000293,1780933061209179027,track_preview_car,-2.204133052444091,-0.8663130470609536,-0.0020014013990709437,1.817959247944614e-05,9.741870784918507e-07,-1.542909828353995,33.95698976238545,177.76269000793403,0.007890121560920497,-0.2796972244689803,0.00030089071888901066,0.27980849056791907,0.0015333800445284755
12.941554361000271,1780933061327602899,track_preview_car,-2.2031936711500633,-0.8998488314067086,-0.0020013946862351777,1.8269824758479344e-05,8.351646872477377e-07,-1.5429417727829255,33.99707003093063,179.19355014001957,0.007982870188897161,-0.2796330886767209,0.000294536161842769,0.2797470116003666,0.0002313103803648541
13.043147940999916,1780933061429197701,track_preview_car,-2.202408058366174,-0.9277926986891352,-0.002001398959330698,1.8234406187428868e-05,9.069990760845545e-07,-1.5430225395866157,34.03058950970991,180.38582181073645,0.007992973358559403,-0.27961380599080726,0.00029966732196762074,0.27972802527414986,-0.00015001137841872132
13.144308875000206,1780933061530357282,track_preview_car,-2.2016218127411893,-0.9557347418105008,-0.0020014090073326276,1.8126044498699947e-05,1.0949037933201236e-06,-1.543137759694562,34.06413598970926,181.57801565058136,0.007984098946464738,-0.2795994983997443,0.00030975010099469294,0.27971347007496,-0.00040181556322010855
13.264582962000532,1780933061650632151,track_preview_car,-2.2006800265651996,-0.9892634513831216,-0.0020014171725929618,1.802274966740558e-05,1.2591416421506264e-06,-1.5433046275800357,34.10431886655148,183.00857392567985,0.007949479498520822,-0.2795889635518009,0.00031741550372742743,0.27970195345093257,-0.0005446030233092681
