t_wall,stamp_ns,segment,distance_on_segment_m,segment_length_m,segment_progress,decision,pending_maneuver,pending_source,visible_instruction,applied_instruction,parking_route,stopped_at_terminal,effective_speed_mps,active_speed_mps,traffic_light_state,camera_traffic_light_state,traffic_light_control_state,map_x,map_y,yaw,actual_map_x,actual_map_y,actual_yaw
0.13363844300010896,47310000000,inner_middle_cross_reverse,0.8445329405547103,5.461513532244725,0.15463349776002489,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,,camera_sign_turn_left,False,False,0.28,0.28,yellow,green,green,221.05508764293938,126.81912139437912,2.7470801098066238,219.2650362988274,125.94281982598335,2.8777768574429268
0.2287680710001041,47503000000,inner_middle_cross_reverse,0.8903169930670581,5.461513532244725,0.16301653155496823,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,,camera_sign_turn_left,False,False,0.28,0.28,yellow,green,green,220.06715625643665,125.8,3.141592653589793,217.63352364187972,125.14366444723161,3.0185077182054347
0.42714880499988794,47701000000,inner_middle_cross_reverse,0.9394756410852712,5.461513532244725,0.17201745185443848,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,,camera_sign_turn_left,False,False,0.28,0.28,yellow,green,green,217.96972060765955,125.8,3.141592653589793,215.57158593745015,124.63320204064507,3.1298676203217357
0.5269938159999583,47801000000,inner_middle_cross_reverse,0.9652503403620939,5.461513532244725,0.17673678453111302,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,,camera_sign_turn_left,False,False,0.28,0.28,yellow,green,green,216.87000010518182,125.8,3.141592653589793,214.47819856496517,124.50867542263717,-3.1139122966372597
0.6271314119999261,47901000000,inner_middle_cross_reverse,0.9915880148575426,5.461513532244725,0.1815591976479077,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,camera_sign_turn_left,camera_sign_turn_left,False,False,0.28,0.28,yellow,green,green,215.74625932670932,125.8,3.141592653589793,213.3556252885839,124.45571195255538,-3.084002563273977
0.7293167840002752,48004000000,inner_middle_cross_reverse,1.0192245117265821,5.461513532244725,0.18661942439748436,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,camera_sign_turn_left,camera_sign_turn_left,False,False,0.28,0.28,red,green,green,214.56710212696362,125.8,3.141592653589793,212.2118968151832,124.46245080877159,-3.062791125992041
0.8282656890000908,48106000000,inner_middle_cross_reverse,1.0469539062021653,5.461513532244725,0.1916966606456176,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,camera_sign_turn_left,camera_sign_turn_left,False,False,0.28,0.28,red,green,green,213.3839812960054,125.8,3.141592653589793,211.0510450291157,124.51255624781942,-3.047978975920784
1.029572754000128,48303000000,inner_middle_cross_reverse,1.10162329471554,5.461513532244725,0.20170659437380614,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,camera_sign_turn_left,camera_sign_turn_left,False,False,0.28,0.28,red,green,green,211.05142071943476,125.8,3.141592653589793,208.6999911492011,124.71337392924222,-3.0371630325394023
1.1345448629999737,48405000000,inner_middle_cross_reverse,1.1300193320716725,5.461513532244725,0.20690589255158828,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,,camera_sign_turn_left,False,False,0.28,0.28,red,green,green,209.83985645890647,125.8,3.141592653589793,207.51859381479193,124.8418679990114,-3.0386888242609356
1.2297074590001102,48505000000,inner_middle_cross_reverse,1.1577242774840513,5.461513532244725,0.21197865219025055,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,,camera_sign_turn_left,False,False,0.28,0.28,red,yellow,yellow,208.65777878797826,125.8,3.141592653589793,206.3440575130221,124.97726724916392,-3.043600045120591
1.3302794259998336,48606000000,inner_middle_cross_reverse,1.18554586104116,5.461513532244725,0.21707276820641536,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,camera_sign_speed_limit,camera_sign_turn_left,False,False,0.28,0.28,red,red,red,207.47072455620832,125.8,3.141592653589793,205.17508402250706,125.11328694118109,-3.050989588857103
1.431066532999921,48708000000,inner_middle_cross_reverse,1.2135671196871354,5.461513532244725,0.22220344461699976,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,camera_sign_speed_limit,camera_sign_turn_left,False,False,0.28,0.28,red,red,red,206.27515085398005,125.8,3.141592653589793,204.00847819425223,125.24489441312733,-3.0599726123085693
1.6398174020000624,48904000000,inner_middle_cross_reverse,1.2673346528866172,5.461513532244725,0.232048249153698,route/left from camera_sign_turn_left: inner_middle_cross_reverse delta=+92.1deg,,,camera_sign_speed_limit,camera_sign_turn_left,False,False,0.28,0.28,red,red,red,203.98106943746882,125.8,3.141592653589793,201.44322587296568,125.50344616781241,-3.082592653334351
